TYPE,CATEGORY,TEXT,HEAD_WIFE,VAR_COUNT,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1999,Y2001,Y2003,Y2005,Y2007,Y2009,Y2011,Y2013,Y2015,Y2017,Y2019
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>head/reference person:
06>month
07>2nd mention:",HEAD,24,,,,,,,,,,,,,,,,,,V11974,V13597,V14644,V16118,V17515,V18846,V20146,V21452,V23308,ER3975,ER6845,ER9091,ER11886,ER15968,ER20029,ER23465,ER27433,ER40605,ER46583,ER51944,ER57700,ER64860,ER70932,ER76951
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>head/reference person:
06>month
07>3rd mention:",HEAD,24,,,,,,,,,,,,,,,,,,V11979,V13602,V14649,V16123,V17520,V18851,V20151,V21457,V23313,ER3976,ER6846,ER9096,ER11892,ER15974,ER20035,ER23471,ER27439,ER40611,ER46589,ER51950,ER57706,ER64866,ER70938,ER76957
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>head/reference person:
06>year
07>1st mention:",HEAD,24,,,,,,,,,,,,,,,,,,V11970,V13593,V14640,V16114,V17511,V18842,V20142,V21448,V23304,ER3977,ER6847,ER9087,ER11881,ER15963,ER20024,ER23460,ER27428,ER40600,ER46578,ER51939,ER57695,ER64855,ER70927,ER76946
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>head/reference person:
06>year
07>2nd mention:",HEAD,24,,,,,,,,,,,,,,,,,,V11975,V13598,V14645,V16119,V17516,V18847,V20147,V21453,V23309,ER3978,ER6848,ER9092,ER11887,ER15969,ER20030,ER23466,ER27434,ER40606,ER46584,ER51945,ER57701,ER64861,ER70933,ER76952
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>head/reference person:
06>year
07>3rd mention:",HEAD,24,,,,,,,,,,,,,,,,,,V11980,V13603,V14650,V16124,V17521,V18852,V20152,V21458,V23314,ER3979,ER6849,ER9097,ER11893,ER15975,ER20036,ER23472,ER27440,ER40612,ER46590,ER51951,ER57707,ER64867,ER70939,ER76958
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>head/reference person:",HEAD,9,,,,,,,,,,,,,,,,,,V11965,V13588,V14635,V16109,V17506,V18837,V20137,V21443,V23299,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>spouse:
06>month
07>1st mention:",WIFE,13,,,,,,,,,,,,,,,,,,V12324,,,,,,,,,,,,ER11792,ER15869,ER19930,ER23367,ER27331,ER40506,ER46483,ER51844,ER57584,ER64715,ER70788,ER76800
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>spouse:
06>month
07>2nd mention:",WIFE,13,,,,,,,,,,,,,,,,,,V12329,,,,,,,,,,,,ER11798,ER15875,ER19936,ER23373,ER27337,ER40512,ER46489,ER51850,ER57590,ER64721,ER70794,ER76806
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>spouse:
06>month
07>3rd mention:",WIFE,13,,,,,,,,,,,,,,,,,,V12334,,,,,,,,,,,,ER11804,ER15881,ER19942,ER23379,ER27343,ER40518,ER46495,ER51856,ER57596,ER64727,ER70800,ER76812
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>spouse:
06>year
07>1st mention:",WIFE,24,,,,,,,,,,,,,,,,,,V12325,V13521,V14568,V16042,V17439,V18770,V20070,V21376,V23233,ER3907,ER6777,ER9019,ER11793,ER15870,ER19931,ER23368,ER27332,ER40507,ER46484,ER51845,ER57585,ER64716,ER70789,ER76801
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>spouse:
06>year
07>2nd mention:",WIFE,24,,,,,,,,,,,,,,,,,,V12330,V13525,V14572,V16046,V17443,V18774,V20074,V21380,V23237,ER3908,ER6778,ER9023,ER11799,ER15876,ER19937,ER23374,ER27338,ER40513,ER46490,ER51851,ER57591,ER64722,ER70795,ER76807
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>spouse:
06>year
07>3rd mention:",WIFE,24,,,,,,,,,,,,,,,,,,V12335,V13529,V14576,V16050,V17447,V18778,V20078,V21384,V23241,ER3909,ER6779,ER9027,ER11805,ER15882,ER19943,ER23380,ER27344,ER40519,ER46496,ER51857,ER57597,ER64728,ER70801,ER76813
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certificates received
04>number of
05>spouse:",WIFE,9,,,,,,,,,,,,,,,,,,V12320,V13517,V14564,V16038,V17435,V18766,V20066,V21372,V23229,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certification
04>1st mention
05>head/reference person:",HEAD,24,,,,,,,,,,,,,,,,,,V11966,V13589,V14636,V16110,V17507,V18838,V20138,V21444,V23300,ER3968,ER6838,ER9084,ER11877,ER15959,ER20020,ER23456,ER27424,ER40596,ER46574,ER51935,ER57691,ER64851,ER70923,ER76942
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certification
04>1st mention
05>spouse:",WIFE,24,,,,,,,,,,,,,,,,,,V12321,V13518,V14565,V16039,V17436,V18767,V20067,V21373,V23230,ER3901,ER6771,ER9017,ER11789,ER15866,ER19927,ER23364,ER27328,ER40503,ER46480,ER51841,ER57581,ER64712,ER70785,ER76797
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certification
04>2nd mention
05>head/reference person:",HEAD,24,,,,,,,,,,,,,,,,,,V11971,V13594,V14641,V16115,V17512,V18843,V20143,V21449,V23305,ER3969,ER6839,ER9089,ER11883,ER15965,ER20026,ER23462,ER27430,ER40602,ER46580,ER51941,ER57697,ER64857,ER70929,ER76948
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certification
04>2nd mention
05>spouse:",WIFE,24,,,,,,,,,,,,,,,,,,V12326,V13522,V14569,V16043,V17440,V18771,V20071,V21377,V23234,ER3902,ER6772,ER9021,ER11795,ER15872,ER19933,ER23370,ER27334,ER40509,ER46486,ER51847,ER57587,ER64718,ER70791,ER76803
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certification
04>3rd mention
05>head/reference person:",HEAD,24,,,,,,,,,,,,,,,,,,V11976,V13599,V14646,V16120,V17517,V18848,V20148,V21454,V23310,ER3970,ER6840,ER9094,ER11889,ER15971,ER20032,ER23468,ER27436,ER40608,ER46586,ER51947,ER57703,ER64863,ER70935,ER76954
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>certification
04>3rd mention
05>spouse:",WIFE,24,,,,,,,,,,,,,,,,,,V12331,V13526,V14573,V16047,V17444,V18775,V20075,V21381,V23238,ER3903,ER6773,ER9025,ER11801,ER15878,ER19939,ER23376,ER27340,ER40515,ER46492,ER51853,ER57593,ER64724,ER70797,ER76809
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>field of study
04>1st mention
05>head/reference person:",HEAD,24,,,,,,,,,,,,,,,,,,V11967,V13590,V14637,V16111,V17508,V18839,V20139,V21445,V23301,ER4089,ER6929,ER9180,ER11878,ER15960,ER20021,ER23457,ER27425,ER40597,ER46575,ER51936,ER57692,ER64852,ER70924,ER76943
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>field of study
04>1st mention
05>spouse:",WIFE,24,,,,,,,,,,,,,,,,,,V12322,V13519,V14566,V16040,V17437,V18768,V20068,V21374,V23231,ER4084,ER6924,ER9175,ER11790,ER15867,ER19928,ER23365,ER27329,ER40504,ER46481,ER51842,ER57582,ER64713,ER70786,ER76798
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>field of study
04>2nd mention
05>head/reference person:",HEAD,24,,,,,,,,,,,,,,,,,,V11972,V13595,V14642,V16116,V17513,V18844,V20144,V21450,V23306,ER4090,ER6930,ER9181,ER11884,ER15966,ER20027,ER23463,ER27431,ER40603,ER46581,ER51942,ER57698,ER64858,ER70930,ER76949
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>field of study
04>2nd mention
05>spouse:",WIFE,24,,,,,,,,,,,,,,,,,,V12327,V13523,V14570,V16044,V17441,V18772,V20072,V21378,V23235,ER4085,ER6925,ER9176,ER11796,ER15873,ER19934,ER23371,ER27335,ER40510,ER46487,ER51848,ER57588,ER64719,ER70792,ER76804
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>field of study
04>3rd mention
05>head/reference person:",HEAD,24,,,,,,,,,,,,,,,,,,V11977,V13600,V14647,V16121,V17518,V18849,V20149,V21455,V23311,ER4091,ER6931,ER9182,ER11890,ER15972,ER20033,ER23469,ER27437,ER40609,ER46587,ER51948,ER57704,ER64864,ER70936,ER76955
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>field of study
04>3rd mention
05>spouse:",WIFE,24,,,,,,,,,,,,,,,,,,V12332,V13527,V14574,V16048,V17445,V18776,V20076,V21382,V23239,ER4086,ER6926,ER9177,ER11802,ER15879,ER19940,ER23377,ER27341,ER40516,ER46493,ER51854,ER57594,ER64725,ER70798,ER76810
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>head/reference person, whether:
04>attended high school only:",HEAD,10,,,,,,,,V4097,V4688,V5612,V6161,V6758,V7391,V8043,V8667,V9353,V11000,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>head/reference person, whether:",HEAD,41,V314,V795,V1486,V2198,V2824,V3242,V3664,V4094,V4685,V5609,V6158,V6755,V7388,V8040,V8664,V9350,V10997,V11964,V13587,V14634,V16108,V17505,V18836,V20136,V21442,V23298,ER3967,ER6837,ER9083,ER11876,ER15958,ER20019,ER23455,ER27423,ER40595,ER46573,ER51934,ER57690,ER64850,ER70922,ER76941
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>head/reference person
05>1st mention:",HEAD,34,,,,,,,,V4095,V4686,V5610,V6159,V6756,V7389,V8041,V8665,V9351,V10998,V11968,V13591,V14638,V16112,V17509,V18840,V20141,V21446,V23302,ER3971,ER6841,ER9085,ER11879,ER15961,ER20022,ER23458,ER27426,ER40598,ER46576,ER51937,ER57693,ER64853,ER70925,ER76944
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>head/reference person
05>2nd mention:",HEAD,34,,,,,,,,V4098,V4689,V5613,V6162,V6759,V7392,V8044,V8668,V9354,V11001,V11973,V13596,V14643,V16117,V17514,V18845,V20145,V21451,V23307,ER3972,ER6842,ER9090,ER11885,ER15967,ER20028,ER23464,ER27432,ER40604,ER46582,ER51943,ER57699,ER64859,ER70931,ER76950
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>head/reference person
05>3rd mention:",HEAD,24,,,,,,,,,,,,,,,,,,V11978,V13601,V14648,V16122,V17519,V18850,V20150,V21456,V23312,ER3973,ER6843,ER9095,ER11891,ER15973,ER20034,ER23470,ER27438,ER40610,ER46588,ER51949,ER57705,ER64865,ER70937,ER76956
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>spouse
05>1st mention:",WIFE,34,,,,,,,,V4104,V4697,V5569,V6118,V6715,V7348,V8000,V8624,V9310,V10957,V12323,V13520,V14567,V16041,V17438,V18769,V20069,V21375,V23232,ER3904,ER6774,ER9018,ER11791,ER15868,ER19929,ER23366,ER27330,ER40505,ER46482,ER51843,ER57583,ER64714,ER70787,ER76799
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>spouse
05>2nd mention:",WIFE,24,,,,,,,,,,,,,,,,,,V12328,V13524,V14571,V16045,V17442,V18773,V20073,V21379,V23236,ER3905,ER6775,ER9022,ER11797,ER15874,ER19935,ER23372,ER27336,ER40511,ER46488,ER51849,ER57589,ER64720,ER70793,ER76805
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>spouse
05>3rd mention:",WIFE,24,,,,,,,,,,,,,,,,,,V12333,V13528,V14575,V16049,V17446,V18777,V20077,V21383,V23240,ER3906,ER6776,ER9026,ER11803,ER15880,ER19941,ER23378,ER27342,ER40517,ER46494,ER51855,ER57595,ER64726,ER70799,ER76811
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>spouse
05>if 8 grades or less:",WIFE,1,,,,,,,,,V4760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>organization, type of
04>spouse
05>if 9-12 grades:",WIFE,1,,,,,,,,,V4757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>spouse, whether:
04>if 8 grades or less:",WIFE,1,,,,,,,,,V4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>spouse, whether:
04>if 9-12 grades:",WIFE,1,,,,,,,,,V4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>Additional Training Outside School System
03>spouse, whether:",WIFE,34,,,,,,,,V4103,V4696,V5568,V6117,V6714,V7347,V7999,V8623,V9309,V10956,V12319,V13516,V14563,V16037,V17434,V18765,V20065,V21371,V23228,ER3900,ER6770,ER9016,ER11788,ER15865,ER19926,ER23363,ER27327,ER40502,ER46479,ER51840,ER57580,ER64711,ER70784,ER76796
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>advanced degree, whether
04>head/reference person:",HEAD,10,,,,,,,,V4100,V4691,V5615,V6164,V6761,V7394,V8046,V8670,V9356,V11003,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>advanced degree, whether
04>spouse, from spouse interview:",WIFE,10,,,,,,,,V4106,V4699,V5571,V6120,V6717,V7350,V8002,V8626,V9312,V10959,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>advanced degree, whether
04>spouse:",WIFE,1,,,,,,,,,V4762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>attended, whether
04>head/reference person:
05>month:",HEAD,24,,,,,,,,,,,,,,,,,,V11957,V13580,V14627,V16101,V17498,V18829,V20129,V21435,V23291,ER3960,ER6830,ER9076,ER11866,ER15949,ER20010,ER23447,ER27414,ER40586,ER46564,ER51925,ER57681,ER64833,ER70905,ER76920
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>attended, whether
04>head/reference person:
05>year:",HEAD,24,,,,,,,,,,,,,,,,,,V11958,V13581,V14628,V16102,V17499,V18830,V20130,V21436,V23292,ER3961,ER6831,ER9077,ER11867,ER15950,ER20011,ER23448,ER27415,ER40587,ER46565,ER51926,ER57682,ER64834,ER70906,ER76921
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>attended, whether
04>head/reference person:",HEAD,24,,,,,,,,,,,,,,,,,,V11956,V13579,V14626,V16100,V17497,V18828,V20128,V21434,V23290,ER3959,ER6829,ER9075,ER11865,ER15948,ER20009,ER23446,ER27413,ER40585,ER46563,ER51924,ER57680,ER64832,ER70904,ER76919
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>attended, whether
04>spouse:
05>month:",WIFE,13,,,,,,,,,,,,,,,,,,V12312,,,,,,,,,,,,ER11778,ER15857,ER19918,ER23355,ER27318,ER40493,ER46470,ER51831,ER57571,ER64694,ER70767,ER76775
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>attended, whether
04>spouse:
05>year:",WIFE,24,,,,,,,,,,,,,,,,,,V12313,V13511,V14558,V16032,V17429,V18760,V20060,V21366,V23223,ER3895,ER6765,ER9011,ER11779,ER15858,ER19919,ER23356,ER27319,ER40494,ER46471,ER51832,ER57572,ER64695,ER70768,ER76776
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>attended, whether
04>spouse:",WIFE,24,,,,,,,,,,,,,,,,,,V12311,V13510,V14557,V16031,V17428,V18759,V20059,V21365,V23222,ER3894,ER6764,ER9010,ER11777,ER15856,ER19917,ER23354,ER27317,ER40492,ER46469,ER51830,ER57570,ER64693,ER70766,ER76774
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>average ACT score of freshman class
04>head/reference person:",HEAD,2,,,,,,,,V4216,V5088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>average ACT score of freshman class
04>spouse:",WIFE,2,,,,,,,,V4220,V5092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>bachelor degree
06>field of study
07>1st mention:
08>CIP 2010 code, two-digit:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76925
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>bachelor degree
06>field of study
07>1st mention:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64838,ER70910,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>bachelor degree
06>field of study
07>2nd mention:
08>CIP 2010 code, two-digit:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76926
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>bachelor degree
06>field of study
07>2nd mention:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64839,ER70911,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>bachelor degree
06>month received:",HEAD,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64840,ER70912,ER76929
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>bachelor degree
06>year received:",HEAD,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64841,ER70913,ER76930
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>highest degree
06>field of study
07>1st mention:
08>CIP 2010 code, two-digit:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76931
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>highest degree
06>field of study
07>1st mention:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64842,ER70914,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>highest degree
06>field of study
07>2nd mention:
08>CIP 2010 code, two-digit:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76932
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>highest degree
06>field of study
07>2nd mention:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64843,ER70915,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>received college degree, whether:
06>highest degree:
07>month received:",HEAD,24,,,,,,,,,,,,,,,,,,V11962,V13585,V14632,V16106,V17503,V18834,V20134,V21440,V23296,ER3965,ER6835,ER9081,ER11871,ER15954,ER20015,ER23452,ER27419,ER40591,ER46569,ER51930,ER57686,ER64844,ER70916,ER76935
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>received college degree, whether:
06>highest degree:
07>year received:",HEAD,24,,,,,,,,,,,,,,,,,,V11963,V13586,V14633,V16107,V17504,V18835,V20135,V21441,V23297,ER3966,ER6836,ER9082,ER11872,ER15955,ER20016,ER23453,ER27420,ER40592,ER46570,ER51931,ER57687,ER64845,ER70917,ER76936
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>received college degree, whether:
06>highest degree:",HEAD,24,,,,,,,,,,,,,,,,,,V11961,V13584,V14631,V16105,V17502,V18833,V20133,V21439,V23295,ER3964,ER6834,ER9080,ER11870,ER15953,ER20014,ER23451,ER27418,ER40590,ER46568,ER51929,ER57685,ER64837,ER70909,ER76924
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>head/reference person
05>received college degree, whether:",HEAD,34,,,,,,,,V4099,V4690,V5614,V6163,V6760,V7393,V8045,V8669,V9355,V11002,V11960,V13583,V14630,V16104,V17501,V18832,V20132,V21438,V23294,ER3963,ER6833,ER9079,ER11869,ER15952,ER20013,ER23450,ER27417,ER40589,ER46567,ER51928,ER57684,ER64836,ER70908,ER76923
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>bachelor degree
06>field of study
07>1st mention:
08>CIP 2010 code, two-digit:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76780
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>bachelor degree
06>field of study
07>1st mention:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64699,ER70772,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>bachelor degree
06>field of study
07>2nd mention:
08>CIP 2010 code, two-digit:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76781
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>bachelor degree
06>field of study
07>2nd mention:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64700,ER70773,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>bachelor degree
06>month received:",WIFE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64701,ER70774,ER76784
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>bachelor degree
06>year received:",WIFE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64702,ER70775,ER76785
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>highest degree
06>field of study
07>1st mention:
08>CIP 2010 code, two-digit:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76786
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>highest degree
06>field of study
07>1st mention:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64703,ER70776,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>highest degree
06>field of study
07>2nd mention:
08>CIP 2010 code, two-digit:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER76787
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>highest degree
06>field of study
07>2nd mention:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER64704,ER70777,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>received college degree, whether:
06>highest degree:
07>month received:",WIFE,13,,,,,,,,,,,,,,,,,,V12317,,,,,,,,,,,,ER11783,ER15862,ER19923,ER23360,ER27323,ER40498,ER46475,ER51836,ER57576,ER64705,ER70778,ER76790
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>received college degree, whether:
06>highest degree:
07>year received:",WIFE,24,,,,,,,,,,,,,,,,,,V12318,V13515,V14562,V16036,V17433,V18764,V20064,V21370,V23227,ER3899,ER6769,ER9015,ER11784,ER15863,ER19924,ER23361,ER27324,ER40499,ER46476,ER51837,ER57577,ER64706,ER70779,ER76791
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>received college degree, whether:
06>highest degree:",WIFE,24,,,,,,,,,,,,,,,,,,V12316,V13514,V14561,V16035,V17432,V18763,V20063,V21369,V23226,ER3898,ER6768,ER9014,ER11782,ER15861,ER19922,ER23359,ER27322,ER40497,ER46474,ER51835,ER57575,ER64698,ER70771,ER76779
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse
05>received college degree, whether:",WIFE,34,,,,,,,,V4105,V4698,V5570,V6119,V6716,V7349,V8001,V8625,V9311,V10958,V12315,V13513,V14560,V16034,V17431,V18762,V20062,V21368,V23225,ER3897,ER6767,ER9013,ER11781,ER15860,ER19921,ER23358,ER27321,ER40496,ER46473,ER51834,ER57574,ER64697,ER70770,ER76778
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>college degree
04>spouse, from spouse interview
05>received college degree, whether:",WIFE,1,,,,,,,,,V4761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>expenditure per student
04>head/reference person:",HEAD,2,,,,,,,,V4217,V5089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>expenditure per student
04>spouse:",WIFE,2,,,,,,,,V4221,V5093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>ratings of status
04>1935-1954
05>head/reference person:",HEAD,2,,,,,,,,V4218,V5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>ratings of status
04>1935-1954
05>spouse:",WIFE,2,,,,,,,,V4222,V5094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,EDUCATION,"01>EDUCATION
02>College
03>ratings of status
04>1970-1974
05>head/reference person:",HEAD,2,,,,,,,,V4219,V5091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
